date,AT,PM10,PM2.5,RH,SR,Temp,WD,WS,NO2,Ozone
07-11-2016 18:00,23.47,580,229,36.17,12.58,None,256.92,0.3,175.33,14.84
07-11-2016 19:00,22.84,580,276.5,38.5,12.42,None,265.92,0.3,183.78,15.32
07-11-2016 20:00,22.67,580,294.33,40.58,12.83,None,279,0.54,185.22,15.83
07-11-2016 21:00,23.23,580,340.2,40.25,12.42,None,284.25,1.18,162.48,22.98
07-11-2016 22:00,22.47,580,538,42.83,12.5,None,283.83,1.08,148.72,31.83
07-11-2016 23:00,21.94,580,638,44.5,12.5,None,285.83,1.38,141.2,31.58
08-11-2016 00:00,21.35,580,666.83,48.83,12.58,None,287.83,1.46,104.74,21.15
08-11-2016 01:00,20.6,580,806.83,53.17,12.67,None,286.25,1.42,102.34,14.91
08-11-2016 02:00,19.9,580,776.33,55.92,12.33,None,283.5,1.26,96.18,14.62
08-11-2016 03:00,19.33,580,717,58,12.17,None,287.42,1.26,91.61,14.21
08-11-2016 04:00,19.14,580,661.67,58.17,12.5,None,287.17,1.13,103.2,12.57
08-11-2016 05:00,18.74,580,593,58.83,12.42,None,285.25,1.22,107.75,13.27
08-11-2016 06:00,18.34,580,525.17,60,43.67,None,284.58,1.03,118.05,14.41
08-11-2016 07:00,19.55,580,479.67,57.42,316.92,None,278.67,1.03,134.87,13.53
08-11-2016 08:00,23.07,580,436.67,47.75,410.67,None,278.58,1.2,117.6,16.88
08-11-2016 09:00,25.48,607.83,375.5,40.75,423.5,None,281.5,1.32,131.54,13.99
08-11-2016 10:00,27.34,762,340.33,36.92,428.33,None,275.58,1.3,151.68,24.19
08-11-2016 11:00,28.63,828.67,353.17,33.17,430.83,None,277.75,1.59,159.92,32.7
08-11-2016 12:00,29.62,765,279,30.67,427.75,None,274.92,1.65,132.75,46.14
08-11-2016 13:00,30.03,652,246.17,27.75,413.75,None,284.83,1.73,124.33,53.11
08-11-2016 14:00,30.04,650.17,201.67,24.75,400.08,None,281.5,1.63,128.33,51.85
08-11-2016 15:00,28.99,676.17,172,24.88,366.87,None,285.42,1.65,146.48,57.62
08-11-2016 16:00,27.56,491.83,161.67,27.92,268.42,None,285.67,0.78,157.88,33.41
08-11-2016 17:00,24.9,653.5,198.33,33.83,39.67,None,262.58,0.3,182.79,15.12
08-11-2016 18:00,22.59,None,278.83,39.75,12.5,None,217.25,0.3,192.72,14.97
08-11-2016 19:00,21.73,None,346.17,42,12.75,None,227.83,0.3,188.34,17.05
08-11-2016 20:00,21.66,None,337,41.08,12.33,None,248.58,0.3,198.63,15.45
08-11-2016 21:00,21.69,None,348.83,39.08,12.5,None,272.25,0.3,194.13,16.57
08-11-2016 22:00,21.12,None,413.67,39.33,12.33,None,273.42,0.3,183.08,19.78
08-11-2016 23:00,20.57,None,448,40.75,12.58,None,280.5,0.33,169.31,24.48
09-11-2016 00:00,19.85,None,476.17,42.5,12.25,None,225.33,0.3,136.98,28.61
09-11-2016 01:00,18.55,None,467,46.5,12.75,None,214.92,0.3,125.17,20.23
09-11-2016 02:00,18.29,None,471.67,47.5,12.55,None,259.05,0.3,107.91,17.19
09-11-2016 03:00,17.79,None,490.67,48.08,12.58,None,258,0.3,108.4,14.62
09-11-2016 04:00,16.26,None,471.33,54.42,12.5,None,221.33,0.3,130.32,15.41
09-11-2016 05:00,16.07,None,490.67,55.67,12.08,None,236.08,0.3,126.13,15.95
09-11-2016 06:00,15.81,None,534.5,56.25,41,None,239.17,0.3,136.33,19.49
09-11-2016 07:00,17.23,None,552,55.67,320.75,None,267.75,0.3,141.38,15.4
09-11-2016 08:00,21.68,None,488.17,45.08,410.17,None,261.5,0.39,138.53,15.56
09-11-2016 09:00,24.53,None,419,39.08,422.83,None,256.75,0.67,160.03,11.12
09-11-2016 10:00,27.15,None,419,35.08,424.92,None,244.33,0.67,188.2,16.49
09-11-2016 11:00,29.37,801,419,31.5,424.33,None,268.75,0.59,215.47,32.26
09-11-2016 12:00,30.46,801,419,27,422.42,None,277.67,1.12,189.07,71.93
09-11-2016 13:00,30.78,773.5,419,26.25,410,None,278.42,1.22,193.82,63.78
09-11-2016 14:00,30.25,649.17,419,26.48,397.25,None,273,1.31,182.87,63.93
09-11-2016 15:00,29.65,689.33,419,24.58,343,None,286.58,1.37,171.42,58.83
09-11-2016 16:00,28.24,570.83,419,26.92,276.33,None,288.42,0.7,184.26,35.27
09-11-2016 17:00,24.96,620,419,33.67,41.33,None,211,0.3,192.27,12.05
09-11-2016 18:00,22.45,620,419,41,12.42,None,191,0.3,196.28,13.48
09-11-2016 19:00,21.37,620,415.6,44.58,12.73,None,206.75,0.3,204.85,17.38
09-11-2016 20:00,20.92,620,397.17,43.58,12.58,None,219.67,0.3,218.14,15.24
09-11-2016 21:00,21.45,620,373.17,38.75,12.33,None,226.92,0.31,211.35,15.56
09-11-2016 22:00,20.38,620,376.5,43.08,12.5,None,69.75,0.32,189.52,21.38
09-11-2016 23:00,18.58,620,389,50.42,12.33,None,69,0.3,205.11,55.88
10-11-2016 00:00,17.53,620,409.17,55.5,12.67,None,115,0.3,170.92,20.06
10-11-2016 01:00,17.08,620,502.67,57.83,12.58,None,117.25,0.3,159.62,16.81
10-11-2016 02:00,16.63,620,489.17,59.83,12.58,None,207.5,0.3,159.4,19.98
10-11-2016 03:00,16.54,620,589.5,58.83,12.17,None,213.33,0.3,141.28,16.84
10-11-2016 04:00,16.04,620,519.5,59.67,12.75,None,202.08,0.3,159.72,16.99
10-11-2016 05:00,15.52,620,559.17,59.42,12.58,None,230.17,0.3,150.96,18.43
10-11-2016 06:00,15.18,620,561.17,58.92,42.58,None,207.58,0.3,151.08,15.35
10-11-2016 07:00,17.58,620,495.5,52,323.83,None,240.75,0.3,145.08,13.28
10-11-2016 08:00,22.38,620,369.67,38.42,409.67,None,265.92,0.38,128.76,14.17
10-11-2016 09:00,25.57,633.17,276.83,32.08,419.75,None,262.67,0.48,143.33,12.18
10-11-2016 10:00,28.61,693.33,272.83,29.5,422.5,None,240.42,0.51,200.74,13.81
10-11-2016 11:00,30.39,630,274.67,27.33,422.58,None,208.75,0.78,186.54,16.32
10-11-2016 12:00,31.78,455,237.5,23.67,416.42,None,220,0.57,165.63,30.61
10-11-2016 13:00,32.52,467.67,238.5,20.75,406,None,232.75,0.51,173.86,51.64
10-11-2016 14:00,31.63,514.4,245.67,19.5,394.17,None,184.17,0.71,146.94,75.32
10-11-2016 15:00,30,467.33,195.67,21.75,362.33,None,202.33,0.36,216.22,28.96
10-11-2016 16:00,27.89,588.83,204.5,25.42,266.17,None,98.25,0.31,198.77,17.54
10-11-2016 17:00,25.27,713,207,32.67,36.33,None,55.33,0.31,220.57,15.42
10-11-2016 18:00,23.38,713,257.8,38,12.67,None,41.75,0.31,236.78,88.15
10-11-2016 19:00,21.42,713,476,45.58,12.58,None,217.42,0.3,248.28,None
10-11-2016 20:00,20.07,713,556.67,49.92,12.92,None,239.33,0.3,268.93,None
10-11-2016 21:00,19.37,713,585,53.67,12.5,None,224,0.3,297.18,None
10-11-2016 22:00,18.68,713,585,56,12.67,None,222.75,0.3,276.67,140.17
10-11-2016 23:00,18.1,713,585,59.17,12.42,None,220.67,0.3,265.6,106.62
11-11-2016 00:00,18.21,713,573.4,61.67,12.42,None,263.58,0.3,237.77,83.52
11-11-2016 01:00,17.44,713,527,64.33,12.5,None,208.42,0.3,204.37,69.29
11-11-2016 02:00,17.19,713,536.33,65.75,12.58,None,168.67,0.3,175.07,99.61
11-11-2016 03:00,16.85,713,580.67,67.5,12.58,None,132.67,0.3,156.13,149.5
11-11-2016 04:00,16.37,713,577.5,70.08,12.67,None,91.33,0.3,160.58,105.9
11-11-2016 05:00,16.61,713,604.67,68.25,12.5,None,94.33,0.31,151.48,40.69
11-11-2016 06:00,16.42,713,524.67,65.4,37.47,None,56.3,0.4,138.98,32.72
11-11-2016 07:00,17.64,713,526,65.25,294.5,None,56.75,0.3,167.99,35.9
11-11-2016 08:00,21.84,713,597,50.08,403,None,87,1.03,174.05,22.57
11-11-2016 09:00,24.05,713,470.17,41.83,419.5,None,107.25,1.55,201.7,14.88
11-11-2016 10:00,26.46,685.83,311,35.08,426.5,None,123.25,1.82,134.76,17.07
11-11-2016 11:00,28.38,540.5,297.4,30.25,427.08,None,124.92,1.88,117.29,19.64
11-11-2016 12:00,29.25,489.33,241.67,28.5,423.75,None,119.92,2.17,93.32,22.85
11-11-2016 13:00,29.76,471,231.17,27.5,411.33,None,118.58,1.91,82.87,30.08
11-11-2016 14:00,29.81,453.67,207,26.67,400.92,None,133.58,1.69,77.41,41.43
11-11-2016 15:00,29.32,364,179.83,26.42,366.08,None,128.83,1.07,103.13,47.03
11-11-2016 16:00,27.93,373,175.83,30,255.92,None,110.42,0.68,139.18,30.08
11-11-2016 17:00,25.61,553.17,223.33,36.07,34.83,None,95.73,0.54,168.24,16.85
11-11-2016 18:00,24.7,817.67,282.5,39.92,12.67,None,89.67,0.78,175.42,14.41
11-11-2016 19:00,23.17,639.83,248.83,44.92,12.58,None,81.92,0.47,164.02,15.28
11-11-2016 20:00,22.1,659,288.67,49.58,12.58,None,63.5,0.48,180.03,17.06
11-11-2016 21:00,21.02,659,414.17,53,12.33,None,58.5,0.41,189.47,19.77
11-11-2016 22:00,19.37,659,513.5,57.33,12.58,None,198.92,0.3,209.92,22.48
11-11-2016 23:00,18.5,659,456,62,12.83,None,149.5,0.3,197.89,22.58
12-11-2016 00:00,18.22,659,451.2,64.17,12.42,None,205.25,0.3,138.48,26.85
12-11-2016 01:00,17.63,659,436,66.08,12.67,None,116.83,0.3,144.03,59.11
12-11-2016 02:00,17.05,659,456.83,68.17,12.58,None,264.33,0.3,147.61,82.15
12-11-2016 03:00,16.6,659,465.33,69.5,12.58,None,215.83,0.3,137.76,61.8
12-11-2016 04:00,16.13,659,491,70.5,12.5,None,156.5,0.3,146.08,37.61
12-11-2016 05:00,16.2,659,511,70.83,12.5,None,75,0.3,147.26,39.5
12-11-2016 06:00,15.86,659,509.62,71.75,37.08,None,257.75,0.3,146,49.65
12-11-2016 07:00,18.08,659,503,70.08,297.67,None,127.08,0.3,153.14,35.95
12-11-2016 08:00,22.37,659,477.83,51.25,405.25,None,96.42,0.93,146.5,21.69
12-11-2016 09:00,24.04,635.83,292,43.92,425.67,None,99.5,1.65,155.49,11.48
12-11-2016 10:00,25.97,512.3,283.88,38.17,432.17,None,108.17,1.97,101.32,17.82
12-11-2016 11:00,28.43,443,220,32.67,431.42,None,158.25,1.67,87.39,16.02
12-11-2016 12:00,28.91,431.8,185,28.83,430.08,None,113.67,2.52,78.04,15.68
12-11-2016 13:00,29.76,387.33,96.5,28.17,414.75,None,124.33,1.75,65.59,20.59
12-11-2016 14:00,29.36,429.5,194,28.33,400.25,None,119.33,1.93,67.72,77.84
12-11-2016 15:00,28.83,592.17,194,26.5,363.75,None,111.33,2.05,74.54,101.07
12-11-2016 16:00,27.66,407.17,165.83,29.63,237.13,None,104.58,1.05,132.56,59.45
12-11-2016 17:00,26.09,511.17,161.83,33.42,30.67,None,99.42,0.86,182.88,17.34
12-11-2016 18:00,24.92,692.2,232.17,36.17,12.58,None,93.67,0.99,179.39,14.78
12-11-2016 19:00,24.36,736.67,282,37.83,12.5,None,91.08,1.12,169.88,13.25
12-11-2016 20:00,23.22,655,266.67,41.17,12.58,None,69.33,0.81,181.3,14.33
12-11-2016 21:00,22.52,655,334.67,43.83,12.58,None,112.83,0.55,182.46,12.87
12-11-2016 22:00,21.41,655,309,47.67,12.25,None,131.25,0.46,173.94,59.62
12-11-2016 23:00,21.09,655,309.5,47.75,12.33,None,116.17,0.6,162.1,64.52
13-11-2016 00:00,20.07,655,317.5,51.25,12.42,None,147.58,0.48,147.98,35.23
13-11-2016 01:00,20.01,646.5,432,51.58,12.42,None,111.42,0.38,135.32,26.61
13-11-2016 02:00,18.44,604,253.67,58.25,12.33,None,86.17,0.3,139.29,180.13
13-11-2016 03:00,18.39,647,310.17,60.17,12.58,None,170.33,0.31,137.41,119.08
13-11-2016 04:00,17.77,862,306.17,61.5,12.58,None,86.75,0.45,120.88,58.05
13-11-2016 05:00,17.21,805.2,326.5,61,12.58,None,114.42,0.56,95.12,89.66
13-11-2016 06:00,17.25,591.17,302.5,60.58,38.33,None,148.83,0.37,99.63,48.49
13-11-2016 07:00,18.73,657,316.67,57.25,310.83,None,77.5,0.62,107.24,27.76
13-11-2016 08:00,21.52,657,294.33,49.17,409.42,None,104.75,0.83,107.28,112.38
13-11-2016 09:00,24.33,657,268.2,41.92,423.25,None,108.75,1.33,109.04,42
13-11-2016 10:00,26.61,632.33,269.17,35.58,429.67,None,114.5,2.09,81.08,56.52
13-11-2016 11:00,28.53,480.67,217.5,31.75,430.08,None,120.92,1.98,71.15,89.3
13-11-2016 12:00,29.73,343.5,152.5,29.92,426.17,None,134.17,1.71,60.87,105.71
13-11-2016 13:00,30.24,350.17,137.67,28.33,411.83,None,164.83,1.66,60.88,118.88
13-11-2016 14:00,30.28,284.33,126.67,28.25,397.83,None,171.83,1.11,76.5,129.05
13-11-2016 15:00,29.25,349,131.33,29.17,359.67,None,184.83,0.69,76.8,131.93
13-11-2016 16:00,27.64,367.5,138.33,32.08,241.17,None,133.08,0.55,123.07,78.35
13-11-2016 17:00,25.58,551.33,154.5,38.33,31.08,None,127,0.53,177.47,27.57
13-11-2016 18:00,23.46,758,249.67,45.83,12.75,None,173.17,0.43,194.72,26.04
13-11-2016 19:00,22.7,758,360.5,49.83,12.75,None,93.75,0.3,186.15,32.09
13-11-2016 20:00,21.82,758,351.5,52.08,12.42,None,155.83,0.3,196.71,74.49
13-11-2016 21:00,21,758,378.4,55.17,12.58,None,170.42,0.3,181.96,83.04
13-11-2016 22:00,20.36,758,411.67,57.75,12.67,None,169.17,0.3,178.43,55.23
13-11-2016 23:00,19.67,758,384.83,60.33,12.58,None,161.25,0.3,166.07,99.25
14-11-2016 00:00,19.14,758,344.33,62.67,12.42,None,143.67,0.3,138.04,59.98
14-11-2016 01:00,18.82,758,271,64.5,13,None,95.17,0.32,132.85,63.18
14-11-2016 02:00,None,None,None,None,None,None,None,None,None,None
14-11-2016 03:00,None,None,None,None,None,None,None,None,None,None
14-11-2016 04:00,None,None,None,None,None,None,None,None,None,None
14-11-2016 05:00,None,None,None,None,None,None,None,None,None,None
14-11-2016 06:00,None,None,None,None,None,None,None,None,None,None
14-11-2016 07:00,None,None,None,None,None,None,None,None,None,None
14-11-2016 08:00,None,None,None,None,None,None,None,None,None,None
14-11-2016 09:00,None,None,None,None,None,None,None,None,None,None
14-11-2016 10:00,None,None,None,None,None,None,None,None,None,None
14-11-2016 11:00,None,None,None,None,None,None,None,None,None,None
14-11-2016 12:00,None,None,None,None,None,None,None,None,None,None
14-11-2016 13:00,None,None,None,None,None,None,None,None,None,None
14-11-2016 14:00,30.7,369.33,106.17,23.75,394.5,None,226,0.7,85.02,118.82
14-11-2016 15:00,28.76,366.17,75,27.83,363.42,None,202,0.83,100.02,84.38
14-11-2016 16:00,27.05,488.67,113.5,30.25,229.83,None,157.58,0.53,126.72,32.7
14-11-2016 17:00,25.07,597,113.5,35.17,32.17,None,144.33,0.43,115.03,19.1
14-11-2016 18:00,23.65,None,158.5,38.83,12.58,None,82.42,0.38,111.53,20.75
14-11-2016 19:00,22.66,None,199.17,41.25,12.58,None,104.08,0.31,113.23,20.24
14-11-2016 20:00,21.63,597,219.8,44.6,12.45,None,77.17,0.3,112.68,19.15
14-11-2016 21:00,20.59,None,259.5,47.58,12.42,None,68.5,0.3,129.65,31.7
14-11-2016 22:00,19.62,None,354.5,50.58,12.67,None,120.08,0.39,138.45,69.87
14-11-2016 23:00,19.28,859,307.67,52.92,12.58,None,149,0.36,111.18,73.56
15-11-2016 00:00,18.55,904.17,271.17,57.17,12.58,None,148.42,0.42,109.08,36.06
15-11-2016 01:00,17.9,None,324.1,59.2,12.43,None,189.8,0.3,108.84,34.49
15-11-2016 02:00,17.3,978.33,336.83,61.67,12.42,None,159.67,0.3,96.18,22.04
15-11-2016 03:00,16.76,658,323.5,63.5,12.17,None,200.08,0.3,118.67,20.93
15-11-2016 04:00,16.55,901.5,396.17,64.17,12.5,None,210,0.3,109.47,19.9
15-11-2016 05:00,16.33,831.17,336,64.67,12.5,None,215.33,0.3,120.18,21.31
15-11-2016 06:00,16.26,None,405.67,63,33.08,None,159.42,0.3,103.22,19.32
15-11-2016 07:00,17.75,None,418.2,61.75,298.08,None,218.25,0.3,119.38,21.69
15-11-2016 08:00,22.63,None,458.33,46.92,405.83,None,262.17,0.3,124.49,18.49
15-11-2016 09:00,25.68,None,375.67,37.08,418.5,None,279.08,0.3,144.4,16.56
15-11-2016 10:00,27.78,726,363.67,32.08,424.5,None,223.33,0.49,139.36,29.49
15-11-2016 11:00,29.12,750.67,284.67,27.92,426.42,None,258.75,0.68,128.44,57.78
15-11-2016 12:00,29.57,811.5,256.5,24.5,425.67,None,267.92,0.96,100.89,73.09
15-11-2016 13:00,29.84,490,166,22.03,413.7,None,241.85,0.84,82.79,77.22
15-11-2016 14:00,29.02,438.33,122.4,21.33,403,None,233.17,0.97,80.52,73.52
15-11-2016 15:00,27.58,499.67,116.2,24.92,370.17,None,238.92,0.73,103.27,67.57
15-11-2016 16:00,25.93,887.33,145.4,26.92,259.17,None,230,0.49,128.91,34.76
15-11-2016 17:00,23.74,584.5,144.6,31.25,34.58,None,265.83,0.32,149.83,14.11
15-11-2016 18:00,22.03,None,211.2,37.17,12.67,None,222.75,0.3,170.05,15.1
15-11-2016 19:00,21.07,None,282.2,41.83,12.58,None,148.92,0.3,162.47,16.36
15-11-2016 20:00,19.94,None,368.4,45.08,12.5,None,166.17,0.3,169.12,15.41
15-11-2016 21:00,19.06,None,386,49.25,12.5,None,69,0.3,206.24,18.77
15-11-2016 22:00,18.25,None,498,52.08,12.58,None,149.92,0.3,199,18.25
15-11-2016 23:00,17.67,None,498,54.67,12.67,None,232,0.3,192.42,21.58
16-11-2016 00:00,17.02,None,498,57.83,12.5,None,251.42,0.3,161.1,47.73
16-11-2016 01:00,16.31,None,498,58.5,12.42,None,260.58,0.3,127.78,13.26
16-11-2016 02:00,16.56,None,495,52.67,12.33,None,127.42,0.3,82.59,14.08
16-11-2016 03:00,15.64,807.5,470.6,54.17,12.42,None,101.33,0.3,111.3,13.12
16-11-2016 04:00,14.96,740,450,56.5,12.67,None,94,0.3,None,12.95
16-11-2016 05:00,14.79,740,507.2,57.08,12.33,None,94,0.3,None,13.38
16-11-2016 06:00,14.95,740,477.4,57.33,35.33,None,176,0.3,None,16.27
16-11-2016 07:00,16.99,740,521.33,55.92,317.58,None,107.83,0.3,None,16.26
16-11-2016 08:00,22.15,811.83,454.67,43.67,416.25,None,275.25,0.48,None,14.17
16-11-2016 09:00,24.87,None,350.67,36.58,430.42,None,295.5,0.67,None,12.97
16-11-2016 10:00,26.73,None,293,33.58,434.83,None,285.17,0.99,101.05,20.02
16-11-2016 11:00,28.08,819.5,300.83,30,436.92,None,275.42,1.13,120.19,42.05
16-11-2016 12:00,28.17,623.5,235.17,27.82,435.43,None,287.37,1.54,85.61,75.45
16-11-2016 13:00,28.2,593.67,202.8,27,424.42,None,285.58,1.73,86.07,86.18
16-11-2016 14:00,28.16,523.83,164,24.92,412.25,None,286.67,1.5,97.37,85.97
16-11-2016 15:00,27.23,469.83,132.8,23.67,370.33,None,285.58,1.38,92.77,86.48
16-11-2016 16:00,25.9,418.33,106.6,24.92,261.58,None,287.5,1.12,116.29,54.16
16-11-2016 17:00,22.99,490,117,30.92,33.83,None,254.33,0.3,135.93,18.18
16-11-2016 18:00,20.99,None,135,36.5,12.25,None,213.5,0.3,167.06,14.25
16-11-2016 19:00,20.16,None,272.2,39.17,12.42,None,234.17,0.3,167.62,14.56
16-11-2016 20:00,19.43,None,292,41.67,12.25,None,241.5,0.3,182.22,13.67
16-11-2016 21:00,19.41,None,349.6,41.75,12.42,None,273.42,0.3,187.45,14.98
16-11-2016 22:00,19.23,None,403.2,41.25,12.33,None,265.83,0.53,157.63,13.41
16-11-2016 23:00,19.17,None,394,39.53,12.43,None,278.03,0.52,130.42,12.91
17-11-2016 00:00,18.28,781.4,366.8,41.58,12.42,None,260.33,0.44,117.27,13.17
17-11-2016 01:00,18.33,618.9,350.9,41.25,12.5,None,279.5,0.64,88.62,12.69
17-11-2016 02:00,18.3,489.2,313,41.58,12.67,None,283.58,0.76,71.76,21.41
17-11-2016 03:00,17.41,406.17,261.33,45.17,12.5,None,280.67,0.58,75.22,19.63
17-11-2016 04:00,16.97,408.8,254.2,47.2,12.25,None,281.83,0.49,78.07,21.59
17-11-2016 05:00,16.43,444.8,261.62,49.25,12.58,None,279.75,0.43,98.87,17.28
17-11-2016 06:00,15.83,596,283.2,51.5,41.42,None,270.42,0.38,112.79,13.46
17-11-2016 07:00,17.87,708.4,290.2,47.17,351.17,None,286.67,0.79,101.2,17.38
17-11-2016 08:00,21.29,579.8,262.2,41.5,432.33,None,287.25,1.02,102.93,24.65
17-11-2016 09:00,23.81,576.8,244,37.83,443.08,None,289.25,1.13,104.19,36.58
17-11-2016 10:00,25.13,597,245.6,35.83,449.58,None,285.67,1.51,96.9,65.2
17-11-2016 11:00,26.72,581.6,227.6,31.83,449.58,None,286.25,1.72,90.75,90.45
17-11-2016 12:00,27.88,550.8,191.6,29.67,445.83,None,281.17,1.54,90.43,93.08
17-11-2016 13:00,28.74,545.2,175,25.58,430.08,None,282.42,1.77,89.03,107.14
17-11-2016 14:00,28.61,629.6,141.4,24.08,419.67,None,284.33,1.98,79.01,97.87
17-11-2016 15:00,27.61,675.2,103.6,24.17,378.83,None,283.5,1.66,75.18,94.12
17-11-2016 16:00,26.14,475.2,103.4,25.73,280.63,None,281.12,1.18,108.11,62.78
17-11-2016 17:00,24.02,547,126.2,30.25,39.17,None,277.25,0.47,161.2,21.33
17-11-2016 18:00,22.28,887,182.4,34.92,12.42,None,268.67,0.33,149.32,12.38
17-11-2016 19:00,21.33,808.4,203,37.75,12.42,None,276,0.33,157.58,11.39
17-11-2016 20:00,20.66,881.8,236.8,39.42,12.5,None,248,0.31,148.58,11.78
17-11-2016 21:00,19.59,927.6,267.6,42.25,12.5,None,257.08,0.3,148.43,11.57
17-11-2016 22:00,19.39,None,298.8,42.23,12.47,None,257.1,0.36,159.6,11.65
17-11-2016 23:00,18.72,998.2,310.2,43.75,12.42,None,275.92,0.31,144.75,11.64
18-11-2016 00:00,18.48,963,340.4,44.25,12.42,None,267.08,0.61,115.77,13.48
18-11-2016 01:00,18.57,870.83,317,43.25,12.42,None,285.08,0.73,83.35,18.95
18-11-2016 02:00,17.85,411.83,255.33,45.67,12.58,None,279.67,0.59,80.13,22.19
18-11-2016 03:00,16.6,439.83,274.5,49.83,12.67,None,241.58,0.3,103.32,14.22
18-11-2016 04:00,15.7,607.2,308.8,53.33,12.83,None,239.33,0.3,119.14,15.58
18-11-2016 05:00,14.95,923.8,409.6,56.83,12.5,None,229.83,0.3,112.53,10.01
18-11-2016 06:00,15.32,None,437.8,57.33,36.92,None,273,0.36,113.05,10.82
18-11-2016 07:00,17.28,973.6,334.2,52.75,332.5,None,279.92,0.55,119.81,11.09
18-11-2016 08:00,21.02,841.8,325.4,44.92,425.17,None,277.92,0.78,122.88,12.64
18-11-2016 09:00,23.57,723.33,270.67,39.92,439,None,285.83,0.92,129.81,20.45
18-11-2016 10:00,25.67,650.17,260.8,36.5,443.92,None,288.58,1.07,112.16,38.1
18-11-2016 11:00,27.01,622.5,224.5,34.5,445.25,None,283.17,1.14,116.69,63.78
18-11-2016 12:00,27.42,593.8,203.5,32.17,443.83,None,286.83,1.53,90.99,94.35
18-11-2016 13:00,28,534.33,180.17,30.58,429.25,None,285,1.5,101.7,93.9
18-11-2016 14:00,28.1,464.67,147.83,28.75,417.25,None,286.67,1.35,97.8,97.83
18-11-2016 15:00,27.19,481.4,131.62,28.67,381.75,None,288.5,1.17,99.15,87.09
18-11-2016 16:00,25.84,499,134.17,29.83,281.5,None,283.83,0.86,124.78,42.03
18-11-2016 17:00,22.88,712.33,166.33,36.08,38.25,None,220.42,0.3,165.31,11.33
18-11-2016 18:00,21.05,None,205.67,42,12.25,None,207.33,0.3,172.58,10.58
18-11-2016 19:00,19.82,None,248.17,46.58,12.5,None,219.17,0.3,181.52,14.32
18-11-2016 20:00,19.07,None,289.17,48.5,12.55,None,214.48,0.3,200.66,13.21
18-11-2016 21:00,18.65,None,395.33,50,12.67,None,214.17,0.3,197.99,13.58
18-11-2016 22:00,18.04,None,425,52.25,12.5,None,202.58,0.3,198.99,13.93
18-11-2016 23:00,18.76,None,417.4,49.25,12.42,None,239.5,0.33,144.55,10.65
19-11-2016 00:00,18.87,676,316.17,46.83,12.42,None,262.92,0.31,131.67,9.49
19-11-2016 01:00,18.22,640,260,47.67,12.67,None,247.92,0.33,100.64,12.95
19-11-2016 02:00,18.14,444.67,248.83,47.2,12.82,None,207.75,0.42,88.79,17.93
19-11-2016 03:00,16.45,404.4,245.2,52.42,12.67,None,183.5,0.3,107.85,13.42
19-11-2016 04:00,15.38,645,268.6,57.5,12.5,None,241.42,0.3,128.67,15.96
19-11-2016 05:00,14.78,None,322.6,60.5,12.42,None,244.92,0.3,114,13.54
19-11-2016 06:00,13.91,941.2,301.4,63.75,35.17,None,281.92,0.31,98.58,11.39
19-11-2016 07:00,15.82,882.2,277,58.42,333.33,None,278.92,0.3,114.94,10.59
19-11-2016 08:00,21.4,994,223,42.58,425.08,None,262,0.4,113.69,11.8
19-11-2016 09:00,24.58,676.8,173.6,36.25,434.67,None,261.33,0.54,122.68,7.16
19-11-2016 10:00,26.88,680.4,198.6,32.33,438.08,None,265.42,0.53,117.06,23.72
19-11-2016 11:00,28.24,596.4,196.6,30,437.75,None,261.75,0.71,138.57,65.09
19-11-2016 12:00,28.88,640.8,211.2,28.17,436.25,None,256.92,0.77,129.25,111.22
19-11-2016 13:00,29.44,634.4,204.8,26.25,422.42,None,252.5,0.75,125.39,141.52
19-11-2016 14:00,29.04,567.2,169.6,24.08,412.5,None,277.83,0.7,124.27,120.97
19-11-2016 15:00,27.6,611.6,145.6,26.17,378.92,None,287,0.5,137.64,79.84
19-11-2016 16:00,25.57,830.2,159.6,30.17,268.92,None,258,0.34,169.05,33.34
19-11-2016 17:00,22.89,None,206.6,37.5,33.08,None,160.75,0.3,183.03,11.59
19-11-2016 18:00,21.8,None,294.4,41.25,12.67,None,63.58,0.38,202.14,54.37
19-11-2016 19:00,20.71,None,397.12,45.77,12.45,None,41.88,0.3,202.97,192.72
19-11-2016 20:00,19.34,None,517,51.08,12.67,None,39.42,0.3,220.47,130.84
19-11-2016 21:00,18.27,None,517,54.33,12.33,None,215.25,0.3,232.13,81.1
19-11-2016 22:00,17.89,None,517,57.42,12.42,None,220,0.3,239.41,53.88
19-11-2016 23:00,17.32,None,517,59.17,12.33,None,234,0.3,232.61,33.86
20-11-2016 00:00,16.88,None,517,61.83,12.33,None,233.08,0.3,194.71,31.38
20-11-2016 01:00,16.23,None,530.5,63.92,12.18,None,225.38,0.3,164.32,26.48
20-11-2016 02:00,15.86,None,581.83,65.5,12.5,None,220.83,0.3,134.73,23.81
